col0,col1,CA CAMPO,col3,KCZZ,32.63,-116.47,True,KCZZ,0.0,,"31542 Campo Road, Campo, CA 91906, USA"
col0,col1,GA EASTMAN,col3,KEZM,32.22,-83.13,False,KMCN,43.924,,"345 Airport Road, Eastman, GA 31023, USA"
col0,col1,NC HOFFMAN/MACKALL,col3,KHFF,35.02,-79.5,False,KFAY,35.199,,"Unnamed Road, Hoffman, NC 28347, USA"
col0,col1,WV CLARKSBURG,col3,KCKB,39.3,-80.22,False,KMGW,28.996,,"159 Midway Park Drive, Bridgeport, WV 26330, USA"
col0,col1,CT HARTFORD/BRAINAR,col3,KHFD,41.73,-72.65,False,KBDL,13.905,,"Unnamed Road, Hartford, CT 06114, USA"
col0,col1,MO MONETT,col3,KHFJ,36.9,-94.02,False,KJLN,31.614,,"Farm Road 2020, Pierce City, MO 65723, USA"
col0,col1,MT BROWNING,col3,K8S0,48.6,-113.12,False,KCTB,34.269,,"Unnamed Road, Browning, MT 59417, USA"
col0,col1,NJ ANDOVER,col3,K12N,41.02,-74.73,False,KMPO,34.698,,"525-583 Limecrest Road, Newton, NJ 07860, USA"
col0,col1,IA NEWTON MUNI,col3,KTNU,41.67,-93.02,False,KMIW,31.514,,"2339 South 28th Avenue East, Newton, IA 50208, USA"
col0,col1,MI STURGIS/KIRSCH,col3,KIRS,41.8,-85.43,False,KAZO,30.342,,"202 1st Street, Sturgis, MI 49091, USA"
col0,col1,AL ALBERTVILLE MUNI,col3,K8A0,34.23,-86.25,False,KHSV,41.883,,"536 White Oak Road, Albertville, AL 35950, USA"
col0,col1,MO KIRKSVILLE,col3,KIRK,40.1,-92.55,True,KIRK,0.0,,"25663-25999 Kohlmyre Trail, Kirksville, MO 63501, USA"
col0,col1,NC BOONE WATAUGA CT,col3,KTNB,36.2,-81.65,False,KTRI,46.007,,"510 Deerfield Road, Boone, NC 28607, USA"
col0,col1,TX KICKAPOO,col3,KCWC,33.85,-98.48,False,KSPS,9.055,,"5107 Deer Creek Road, Wichita Falls, TX 76302, USA"
col0,col1,SD WATERTOWN,col3,KATY,44.9,-97.15,True,KATY,0.0,,"99-221 21st Street Southwest, Watertown, SD 57201, USA"
col0,col1,MI HOUGHTON LAKE,col3,KHTL,44.35,-84.67,True,KHTL,0.0,,"Seneca Avenue, Houghton Lake, MI 48629, USA"
col0,col1,NY EAST HAMPTON,col3,KHTO,40.95,-72.25,False,KISP,45.601,,"10 Esterbrook Road, Wainscott, NY 11975, USA"
col0,col1,LA ATLANTIS    OILP,col3,KATP,27.2,-90.03,False,KNEW,196.916,,Could Not Retrieve Address
col0,col1,AZ CHANDLER,col3,KCHD,33.27,-111.82,False,KPHX,15.983,,"12137 East Bluebird Drive, Chandler, AZ 85286, USA"
col0,col1,NM ARTESIA,col3,KATS,32.85,-104.47,False,KROW,31.14,,"799 Airport Road, Artesia, NM 88210, USA"
col0,col1,TX AUSTIN/MABRY,col3,KATT,30.32,-97.77,True,KATT,0.0,,"4002 Balcones Drive, Austin, TX 78731, USA"
col0,col1,TN CHATTANOOGA,col3,KCHA,35.03,-85.2,True,KCHA,0.0,,"Chattanooga Airport (CHA), 108 Cedar Lane, Chattanooga, TN 37421, USA"
col0,col1,GA ATLANTA,col3,KATL,33.63,-84.45,True,KATL,0.0,,"Hartsfield-Jackson Atlanta International Airport, Southwest Nlvr, College Park, GA 30337, USA"
col0,col1,MI MUSKEGON,col3,KMKG,43.17,-86.23,True,KMKG,0.0,,"742 East Hile Road, Norton Shores, MI 49441, USA"
col0,col1,WV HUNTINGTON,col3,KHTS,38.37,-82.55,True,KHTS,0.0,,"1426 Walkers Branch Road, Huntington, WV 25704, USA"
col0,col1,SC CHARLESTON,col3,KCHS,32.9,-80.03,True,KCHS,0.0,,"2457 Aviation Avenue, North Charleston, SC 29406, USA"
col0,col1,MI DETROIT/WAYNE,col3,KDTW,42.23,-83.33,True,KDTW,0.0,,"Detroit Metropolitan Wayne County Airport, 10250 Middlebelt Road, Detroit, MI 48242, USA"
col0,col1,AZ LAKE HAVASU CITY,col3,KHII,34.57,-114.37,False,KIGM,53.188,,"5695 Arizona 95, Lake Havasu City, AZ 86404, USA"
col0,col1,FL DESTIN,col3,KDTS,30.4,-86.47,False,KPNS,42.654,,"40 Court Drive, Destin, FL 32541, USA"
col0,col1,GA CORDELE,col3,KCKF,31.98,-83.77,False,KABY,40.061,,Could Not Retrieve Address
col0,col1,OR HILLSBORO/PORTLD,col3,KHIO,45.55,-122.95,True,KHIO,0.0,,"26686-26770 Northwest Evergreen Road, Hillsboro, OR 97124, USA"
col0,col1,No station name provided by NCAR/nsdc,col3,KDTA,39.38,-112.5,False,KSLC,100.043,,"Utah 136, Delta, UT 84624, USA"
col0,col1,MN DETROIT LAKES,col3,KDTL,46.82,-95.87,False,KFAR,45.509,,Could Not Retrieve Address
col0,col1,TX DENTON,col3,KDTO,33.2,-97.2,False,KDFW,23.202,,"Denton Enterprise Airport, 5099 Airport Road, Denton, TX 76207, USA"
col0,col1,LA SHREVEPORT/DWNTN,col3,KDTN,32.55,-93.75,False,KSHV,8.335,,"Reverse Drive, Shreveport, LA 71107, USA"
col0,col1,MT ROUNDUP,col3,KRPX,46.47,-108.55,False,KBIL,46.292,,"59 Airport Road, Roundup, MT 59072, USA"
col0,col1,IL ROCHELLE/KORITZ,col3,KRPJ,41.88,-89.08,False,KRFD,22.134,,"2851-2873 Conrad Road, Rochelle, IL 61068, USA"
col0,col1,TX GRAHAM MUNI,col3,KRPH,33.12,-98.55,False,KSPS,59.49,,"Craig Street, Graham, TX 76450, USA"
col0,col1,WI RICE LAKE,col3,KRPD,45.42,-91.77,False,KEAU,40.716,,"1464 19th Street, Cameron, WI 54822, USA"
col0,col1,CA DAVIS,col3,KEDU,38.53,-121.78,False,KSAC,15.279,,"Garrod Drive, Davis, CA 95616, USA"
col0,col1,MO MOSBY,col3,KGPH,39.33,-94.32,False,KMCI,22.015,,"21225 Northeast 134th Street, Excelsior Springs, MO 64024, USA"
col0,col1,MT KALISPELL,col3,KGPI,48.32,-114.25,True,KGPI,0.0,,"81 Runway Road, Columbia Falls, MT 59912, USA"
col0,col1,TX GRAND PRAIRIE,col3,KGPM,32.7,-97.05,False,KDFW,13.928,,"2802 Safran Drive, Grand Prairie, TX 75052, USA"
col0,col1,TX PLEASANTON MUNI,col3,KPEZ,28.95,-98.52,False,KSAT,40.187,,"Airport Road, Pleasanton, TX 78064, USA"
col0,col1,No station name provided by NCAR/nsdc,col3,KEDN,31.3,-85.9,False,KDHN,26.6,,"6550-6590 County Road 606, Enterprise, AL 36330, USA"
col0,col1,MS GULFPORT,col3,KGPT,30.42,-89.08,False,KMOB,52.552,,"14357 Rippy Road, Gulfport, MS 39503, USA"
col0,col1,KS ELKHART,col3,KEHA,37.0,-101.9,False,KGUY,31.274,,"Cimarron National Grassland, Sid Avenue, Elkhart, KS 67950, USA"
col0,col1,MN GRAND RAPIDS,col3,KGPZ,47.22,-93.52,False,KDLH,67.21,,"507 Southeast 11th Street, Grand Rapids, MN 55744, USA"
col0,col1,NC EDENTON,col3,KEDE,36.02,-76.57,False,KECG,27.782,,"Edenton Northeastern Regional Airport (EDE), Edenton, NC 27932, USA"
col0,col1,CA OCEANSIDE/RED-B,col3,KNXF,33.28,-117.45,False,KOKB,7.111,,"USMC Camp Pendleton, California, USA"
col0,col1,TX AUSTIN EXEC,col3,KEDC,30.4,-97.57,False,KATT,13.143,,"6012 Aviation Drive, Pflugerville, TX 78660, USA"
col0,col1,TX FREDERICKSBURG,col3,KT82,30.25,-98.92,False,KSAT,56.581,,"1400 Farm to Market Road 2093, Fredericksburg, TX 78624, USA"
col0,col1,GA DUBLIN,col3,KDBN,32.57,-82.98,False,KMCN,39.722,,"2383 Claxton Dairy Road, Dublin, GA 31021, USA"
col0,col1,IA DUBUQUE,col3,KDBQ,42.4,-90.7,True,KDBQ,0.0,,Could Not Retrieve Address
col0,col1,MT BOZEMAN,col3,KBZN,45.78,-111.17,True,KBZN,0.0,,"412 Bridger View Drive, Belgrade, MT 59714, USA"
col0,col1,VT SPRINGFIELD,col3,KVSF,43.35,-72.52,True,KVSF,0.0,,"135 Soaring Pines Drive, Perkinsville, VT 05151, USA"
col0,col1,WY ELK MOUNTAIN,col3,KEHY,41.73,-106.47,False,KRWL,37.785,,"Interstate 80, Wyoming, USA"
col0,col1,IL PARIS,col3,KPRG,39.7,-87.67,False,KHUF,26.204,,Could Not Retrieve Address
col0,col1,SC KINGSTREE,col3,KCKI,33.72,-79.85,False,KFLO,32.519,,"3164-3376 County Road S-45-44, Kingstree, SC 29556, USA"
col0,col1,CA PASO ROBLES,col3,KPRB,35.67,-120.63,True,KPRB,0.0,,"4303 Cloud Way, Paso Robles, CA 93446, USA"
col0,col1,GA GREENSBORO,col3,K3J7,33.6,-83.13,False,KAHN,26.772,,"3086-3392 U.S. 278, Greensboro, GA 30642, USA"
col0,col1,IA PERRY MUNI,col3,KPRO,41.83,-94.17,False,KAMW,30.122,,"1522-1598 Iowa 141, Perry, IA 50220, USA"
col0,col1,AL GREENVILLE,col3,KPRN,31.85,-86.62,False,KMGM,33.654,,"198 Cloverdale Lane, Greenville, AL 36037, USA"
col0,col1,TX PRESIDIO/LELY IN,col3,KPRS,29.63,-104.35,False,KELP,193.466,,"U.S. 67, Presidio, TX 79845, USA"
col0,col1,CA EL CENTRO NAF,col3,KNJK,32.82,-115.67,False,KCZZ,48.318,,"1971-1999 A Street, El Centro, CA 92243, USA"
col0,col1,NC BOGUE/SWANSBORO,col3,KNJM,34.67,-77.02,False,KEWN,27.69,,"7214 Canal Drive, Emerald Isle, NC 28594, USA"
col0,col1,TX PARIS/COX FIELD,col3,KPRX,33.62,-95.45,False,KDEQ,67.187,,"2706 U.S. Highway 271 South, Paris, TX 75462, USA"
col0,col1,TX BRYAN,col3,KCFD,30.72,-96.33,False,KCLL,9.961,,Could Not Retrieve Address
col0,col1,MN BUFFALO MUNI,col3,KCFE,45.17,-93.85,False,KSTC,27.993,,"1508 1st Street Northeast, Buffalo, MN 55313, USA"
col0,col1,ND HAZEN,col3,KHZE,47.28,-101.58,False,KBIS,52.629,,"Unnamed Road, Hazen, ND 58545, USA"
col0,col1,No station name provided by NCAR/nsdc,col3,KFRR,38.92,-78.25,False,KMRB,36.182,,"237 Stokes Airport Road, Front Royal, VA 22630, USA"
col0,col1,MN LITCHFIELD,col3,KLJF,45.1,-94.52,False,KSTC,38.574,,"24400 Minnesota 22, Litchfield, MN 55355, USA"
col0,col1,NC WADESBORO/ANSON,col3,KAFP,35.02,-80.08,False,KCLT,51.073,,"2980 Airport Road, Wadesboro, NC 28170, USA"
col0,col1,CA SAN LUIS OBISPO,col3,KSBP,35.23,-120.63,False,KSMX,24.97,,"4901-5045 Edna Road, San Luis Obispo, CA 93401, USA"
col0,col1,No station name provided by NCAR/nsdc,col3,KHZL,40.98,-76.0,False,KAVP,28.231,,"37 Pecora Boulevard, Hazleton, PA 18202, USA"
col0,col1,CO USAF ACADEMY/COS,col3,KAFF,38.97,-104.82,False,KCOS,12.81,,"United States Air Force Academy Airfield (AFF), United States Air Force Academy, Colorado Springs, CO 80920, USA"
col0,col1,KS COFFEYVILLE,col3,KCFV,37.08,-95.57,False,KCNU,41.063,,"2400 Road, Cherokee, KS, USA"
col0,col1,WI SHEBOYGAN,col3,KSBM,43.78,-87.85,False,KGRB,50.319,,"W3144 Woodland Road, Sheboygan Falls, WI 53085, USA"
col0,col1,NY FARMINGDALE,col3,KFRG,40.73,-73.42,False,KISP,17.43,,Could Not Retrieve Address
col0,col1,GA SWAINSBORO,col3,KSBO,32.62,-82.37,False,KAGS,56.768,,"Phillip Street, Swainsboro, GA 30401, USA"
col0,col1,NH JAFFREY,col3,KAFN,42.8,-72.0,False,KORH,37.213,,"98 Darcie Drive, Jaffrey, NH 03452, USA"
col0,col1,CA SANTA BARBARA,col3,KSBA,34.43,-119.85,True,KSBA,0.0,,"398 Robert Troup Road, Santa Barbara, CA 93117, USA"
col0,col1,MN FAIRMONT MUNI,col3,KFRM,43.63,-94.42,False,KEST,22.933,,"956-1048 220th Avenue, Fairmont, MN 56031, USA"
col0,col1,NE NEBRASKA CITY,col3,KAFK,40.6,-95.85,False,KOMA,49.815,,"6491-6567 North Road, Nebraska City, NE 68410, USA"
col0,col1,OH ASHTABULA,col3,KHZY,41.78,-80.7,False,KERI,33.825,,"Northeast Ohio Regional Airport (JFN), 2328-2378 Airport Road, Jefferson, OH 44047, USA"
col0,col1,MN MCGREGOR/IVERSON,col3,KHZX,46.62,-93.32,False,KDLH,55.366,,"42100-42160 Minnesota 65, McGregor, MN 55760, USA"
col0,col1,No station name provided by NCAR/nsdc,col3,K5T9,28.85,-100.52,False,KDRT,43.288,,"Unnamed Road, Eagle Pass, TX 78852, USA"
col0,col1,ID LOWELL/ELK CITY,col3,KP69,46.15,-115.6,False,KLWS,69.515,,"Nez Perce-Clearwater National Forests, 883 U.S. 12, Kooskia, ID 83539, USA"
col0,col1,NV EUREKA,col3,KP68,39.6,-116.0,True,KP68,0.0,,"Nevada 278, Eureka, NV 89316, USA"
col0,col1,WY YELLOWSTONE LAKE,col3,KP60,44.55,-110.42,True,KP60,0.0,,"Yellowstone National Park, Grand Loop Road, Yellowstone National Park, WY 82190, USA"
col0,col1,CO WOLF CREEK PASS,col3,KCPW,37.45,-106.8,False,KALS,51.038,,"Loop Trail, Pagosa Springs, CO 81147, USA"
col0,col1,IA SPENCER,col3,KSPW,43.17,-95.22,False,KEST,28.484,,"1901-1963 330th Street, Spencer, IA 51301, USA"
col0,col1,LA SHIP SHOAL178,col3,KSPR,28.6,-91.2,False,KARA,106.959,,Could Not Retrieve Address
col0,col1,TX WICHITA FALL,col3,KSPS,33.98,-98.5,True,KSPS,0.0,,"Wichita Falls Regional Airport, 4000 Armstrong Drive, Wichita Falls, TX 76305, USA"
col0,col1,PA BRADFORD,col3,KBFD,41.8,-78.63,True,KBFD,0.0,,"Spittler Drive, Lewis Run, PA 16738, USA"
col0,col1,SD SPEARFISH/CLYDE,col3,KSPF,44.47,-103.77,False,KRAP,45.95,,"South Rainbow Road, Spearfish, SD 57783, USA"
col0,col1,FL ST PETERS/ALBERT,col3,KSPG,27.77,-82.63,False,KMCO,91.079,,"550-598 2nd Avenue Southeast, Saint Petersburg, FL 33701, USA"
col0,col1,CO SPRINGFIELD,col3,KSPD,37.28,-102.62,True,KSPD,0.0,,"Co Road West, Springfield, CO 81073, USA"
col0,col1,OR SCAPPOOSE,col3,KSPB,45.77,-122.87,False,KVUO,14.837,,"53333 West Lane Road, Scappoose, OR 97056, USA"
col0,col1,SC SPARTANBURG,col3,KSPA,34.92,-81.93,False,KGSP,16.489,,Could Not Retrieve Address
col0,col1,TX SOUTH PADRE IS,col3,KSPL,26.07,-97.15,False,KBRO,19.712,,"Channel View Road, South Padre Island, TX 78597, USA"
col0,col1,ND CARRINGTON,col3,K46D,47.45,-99.15,False,KJMS,42.412,,"Carrington Muni, Carrington, ND 58421, USA"
col0,col1,IL SPRINGFIELD,col3,KSPI,39.85,-89.68,True,KSPI,0.0,,"1582-1660 Co Road 100 North, Springfield, IL 62707, USA"
col0,col1,CA OXNARD,col3,KOXR,34.2,-119.2,False,KCMA,5.879,,"Oxnard Airport (OXR), 1921 West 5th Street, Oxnard, CA 93030, USA"
col0,col1,WA BELLINGHAM,col3,KBLI,48.8,-122.53,True,KBLI,0.0,,Could Not Retrieve Address
col0,col1,CA BLYTHE,col3,KBLH,33.62,-114.72,False,KNYL,68.647,,"Blythe Airport (BLH), 17500 West Hobsonway, Blythe, CA 92225, USA"
col0,col1,IA KNOXVILLE,col3,KOXV,41.28,-93.12,False,KDSM,33.328,,"1676 118th Avenue, Knoxville, IA 50138, USA"
col0,col1,NJ BELMAR/FARMDALE,col3,KBLM,40.17,-74.12,False,KEWR,35.336,,"Interstate 195, Wall Township, NJ 07727, USA"
col0,col1,LA HIGH IS. 179A,col3,KXIH,29.18,-94.52,False,KGLS,22.001,,United States
col0,col1,No station name provided by NCAR/nsdc,col3,KOZS,37.97,-92.68,False,KVIH,50.731,,"7-35 South East, Camdenton, MO 65020, USA"
col0,col1,WV BLUEFIELD,col3,KBLF,37.3,-81.2,True,KBLF,0.0,,"Mercer County Airport (BLF), Mercer County Airport, Bluefield, WV 24701, USA"
col0,col1,MD OCEAN CITY,col3,KOXB,38.32,-75.12,False,KSBY,20.609,,"11 Mystic Harbour Boulevard, Berlin, MD 21811, USA"
col0,col1,CT OXFORD/WATERBURY,col3,KOXC,41.47,-73.13,False,KBDR,20.728,,Could Not Retrieve Address
col0,col1,IN KNOX STARKE CTY,col3,KOXI,41.33,-86.67,False,KVPZ,19.009,,"Starke County Airport (OXI), Knox, IN 46534, USA"
col0,col1,IL SCOTT AFB/BELLEV,col3,KBLV,38.53,-89.83,False,KSTL,32.868,,"4500 Illinois 161, Belleville, IL 62221, USA"
col0,col1,CA EMIGRANT GAP,col3,KBLU,39.28,-120.7,False,KTVL,45.809,,"Tahoe National Forest, 455 Fulda Drive, Emigrant Gap, CA 95715, USA"
col0,col1,CO CANON CITY,col3,K1V6,38.43,-105.1,False,KPUB,34.121,,"60298 U.S. 50, Penrose, CO 81240, USA"
col0,col1,VT ST. JOHNSBURY,col3,K1V4,44.42,-72.02,True,K1V4,0.0,,"30 Prospect Street, Saint Johnsbury, VT 05819, USA"
col0,col1,FL MIAMI/TAMIAMI,col3,KTMB,25.65,-80.43,False,KMIA,13.949,,"Kendall-Tamiami airport, 14501-14571 Southwest 127th Street, Miami, FL 33186, USA"
col0,col1,FL KISSIMMEE/ORLAND,col3,KISM,28.28,-81.43,False,KMCO,11.425,,"2620 West Pershing Street, Kissimmee, FL 34741, USA"
col0,col1,GA TIFTON,col3,KTMA,31.43,-83.48,False,KABY,42.984,,"444 Tifton Eldorado Road, Tifton, GA 31794, USA"
col0,col1,TX HOUSTON EXEC,col3,KTME,29.8,-95.9,False,KHOU,39.015,,"1900 Cardiff Road, Katy, TX 77493, USA"
col0,col1,OR TILLAMOOK,col3,KTMK,45.42,-123.82,False,KMMV,36.813,,"Airport Road, Tillamook, OR 97141, USA"
col0,col1,TX HAMILTON MUNI,col3,KMNZ,31.67,-98.15,False,KACT,54.224,,"Farm to Market Road 3302, Hamilton, TX 76531, USA"
col0,col1,NE O`NEILL,col3,KONL,42.47,-98.67,False,KODX,60.461,,"1199 Eagle Street, O'Neill, NE 68763, USA"
col0,col1,NM SOCORRO,col3,KONM,34.02,-106.9,False,KROW,146.708,,"New Mexico 1, Socorro, NM 87801, USA"
col0,col1,MN HINCKLEY,col3,K04W,46.02,-92.9,False,KSTC,64.223,,"1st Street Northeast, Hinckley, MN 55037, USA"
col0,col1,OR ONTARIO,col3,KONO,44.02,-117.02,True,KONO,0.0,,"3680 Southwest 4th Avenue, Ontario, OR 97914, USA"
col0,col1,MN WINONA MUNI,col3,KONA,44.07,-91.7,False,KLSE,25.942,,"Bartlet Lake Road, Winona, MN 55987, USA"
col0,col1,No station name provided by NCAR/nsdc,col3,K28J,29.65,-81.58,False,KGNV,42.164,,"189 East McCormick Road, East Palatka, FL 32131, USA"
col0,col1,NC CURRITUCK,col3,KONX,36.4,-76.02,False,KECG,12.649,,"407 Maple Road, Maple, NC 27956, USA"
col0,col1,MI DETROIT/GROSSE I,col3,KONZ,42.1,-83.15,False,KDTW,12.871,,"28817 East River Road, Grosse Ile Township, MI 48138, USA"
col0,col1,SC MANNING,col3,KMNI,33.58,-80.22,False,KOGB,37.075,,"Lake Arbu Drive, Manning, SC 29102, USA"
col0,col1,OH MARION,col3,KMNN,40.62,-83.07,False,KMFD,31.945,,"1572-1648 Pole Lane Road, Marion, OH 43302, USA"
col0,col1,CA CARLSBAD,col3,KCRQ,33.13,-117.28,False,KOKB,7.42,,"5928 Balfour Court, Carlsbad, CA 92008, USA"
col0,col1,MI MENOMINEE,col3,KMNM,45.12,-87.62,False,KGRB,50.799,,"1400-1498 23rd Avenue, Menominee, MI 49858, USA"
col0,col1,OR NEWPORT,col3,KONP,44.57,-124.03,False,KEUG,50.257,,"Unnamed Road, Newport, OR 97365, USA"
col0,col1,AL FLORALA MUNI,col3,K0J4,31.05,-86.32,False,KDHN,54.704,,"Alabama 9, Florala, AL 36442, USA"
col0,col1,CA ONTARIO,col3,KONT,34.05,-117.58,True,KONT,0.0,,"LA/Ontario International Airport (ONT), 3121 East Jurupa Street, Ontario, CA 91761, USA"
col0,col1,LA MINDEN,col3,KMNE,32.65,-93.3,False,KSHV,33.819,,"773 Par Road 116, Minden, LA 71055, USA"
col0,col1,FL QUINCY,col3,K2J9,30.6,-84.55,False,KTLH,18.241,,"190 Cordova Road, Quincy, FL 32352, USA"
col0,col1,TX HOUSTON/INTNL,col3,KIAH,30.0,-95.37,False,KHOU,26.128,,"3197-3257 Farrell Road, Houston, TX 77073, USA"
col0,col1,NY NIAGARA FALLS,col3,KIAG,43.12,-78.93,False,KBUF,16.565,,"2224 Lockport Road, Sanborn, NY 14132, USA"
col0,col1,VA WASH DC/DULLES,col3,KIAD,38.93,-77.45,True,KIAD,0.0,,"Dulles International Airport, East ARFF Road, Chantilly, VA 20151, USA"
col0,col1,SC GREENVILLE,col3,KGMU,34.85,-82.35,False,KGSP,8.139,,Could Not Retrieve Address
col0,col1,KS MCCONNELL AFB,col3,KIAB,37.62,-97.27,False,KP28,74.036,,"McConnell Air Force Base, Attica Road, Derby, KS 67037, USA"
col0,col1,OK GROVE,col3,KGMJ,36.6,-94.73,False,KJLN,40.071,,"28901-28999 South 640 Road, Grove, OK 74344, USA"
col0,col1,MI MANISTIQUE,col3,KISQ,45.97,-86.17,False,KTVC,90.493,,"Klagstad Road, Manistique, MI 49854, USA"
col0,col1,MD BALTIMORE/DWNTWN,col3,KDMH,39.28,-76.62,True,KDMH,0.0,,"South Martin Luther King Junior Boulevard, Baltimore, MD 21230, USA"
col0,col1,NE THEDFORD/THOMAS,col3,KTIF,41.97,-100.57,False,KLBF,58.956,,"39299 Call Lane, Thedford, NE 69166, USA"
col0,col1,TX BURNET,col3,KBMQ,30.73,-98.23,False,KATT,39.396,,"837-843 County Road 340A, Burnet, TX 78611, USA"
col0,col1,NM BELEN,col3,KE80,34.65,-106.83,False,KROW,162.852,,Could Not Retrieve Address
col0,col1,MD NSF THURMONT,col3,KRSP,39.65,-77.47,False,KHGR,14.252,,"Unnamed Road, Sabillasville, MD 21780, USA"
col0,col1,IL ROBINSON MUNI,col3,KRSV,39.02,-87.65,False,KLWV,17.481,,"15807-16499 East 1150th Avenue, Palestine, IL 62451, USA"
col0,col1,FL FORT MYERS,col3,KRSW,26.53,-81.75,False,KAPF,26.285,,"17211 Perimeter Road, Fort Myers, FL 33913, USA"
col0,col1,MN ROCHESTER,col3,KRST,43.9,-92.5,True,KRST,0.0,,"8000-8998 31st Avenue Southwest, Stewartville, MN 55976, USA"
col0,col1,LA RUSTON REGIONAL,col3,KRSN,32.52,-92.58,False,KMLU,32.043,,"140-432 Par Road 407, Ruston, LA 71270, USA"
col0,col1,KS RUSSELL,col3,KRSL,38.87,-98.82,False,KSLN,63.285,,"Homer Road, Russell, KS 67665, USA"
col0,col1,OK CLAREMORE,col3,KGCM,36.3,-95.48,False,KTUL,23.334,,"19502 East Rogers Post Road, Claremore, OK 74019, USA"
col0,col1,OH PORT CLINTON,col3,KPCW,41.52,-82.87,False,KTOL,48.266,,Could Not Retrieve Address
col0,col1,SD RAPID CITY,col3,KRAP,44.05,-103.05,True,KRAP,0.0,,"15067 Long View Road, Rapid City, SD 57703, USA"
col0,col1,AL ALABASTER,col3,KEET,33.18,-86.78,True,KEET,0.0,,"Interstate 65, Calera, AL 35040, USA"
col0,col1,WI WAUPACA,col3,KPCZ,44.33,-89.02,False,KGRB,45.137,,"Waupaca Municipal Airport (PCZ), E4120 Runway Drive, Waupaca, WI 54981, USA"
col0,col1,CO MEEKER,col3,KEEO,40.05,-107.88,True,KEEO,0.0,,"42001-42509 Colorado 13, Meeker, CO 81641, USA"
col0,col1,NH KEENE/DILLANT,col3,KEEN,42.88,-72.27,False,KVSF,34.836,,"446 Old Homestead Highway, Keene, NH 03431, USA"
